Story_Title,Question,User_Answer,Correct_Answer,Is_Correct,Date
troppo bianchi,Chi spiava il topolino nella neve?,una lepre,una lepre,True,2025-10-01 16:05:28
troppo bianchi,Chi arriva correndo e salta sulla schiena dell’ermellino?,una lepre bianca,una lepre bianca,True,2025-10-01 16:05:52
troppo bianchi,Come reagisce l’ermellino?,morde la lepre,morde la lepre,True,2025-10-01 16:06:08
troppo bianchi,Dove finisce la discussione?,in tribunale,in tribunale,True,2025-10-01 16:06:24
troppo bianchi,Chi fa il giudice?,un orso,un orso,True,2025-10-01 16:06:47
troppo bianchi,Perché l’ermellino si è confuso?,erano entrambi troppo bianchi nella neve,erano entrambi troppo bianchi nella neve,True,2025-10-01 16:06:59
troppo bianchi,Cosa decide l’orso?,che nessuno ha colpa,che nessuno ha colpa,True,2025-10-01 16:07:38
troppo bianchi,Cosa fa l’orso alla fine?,li invita a cena,li butta fuori dal tribunale,False,2025-10-01 16:08:06
troppo bianchi,Perché la lepre ora ha le orecchie nere?,per colpa delle zampe sporche dell’orso,per colpa delle zampe sporche dell’orso,True,2025-10-01 16:08:33
troppo bianchi,Perché l’ermellino ha un ciuffo nero sulla coda?,perché così si riconoscono meglio nella neve,perché così si riconoscono meglio nella neve,True,2025-10-01 16:09:34
l'orologio,Cosa faceva la mamma mentre Filippo guardava l’orologio?,mescolava il risotto,mescolava il risotto,True,2025-10-02 15:20:05
l'orologio,A chi piace guardare l’orologio?,a filippo,al papà,False,2025-10-02 15:21:16
l'orologio,Cosa gli aveva spiegato la mamma?,come funziona il tempo e le lancette,come funziona il tempo e le lancette,True,2025-10-02 15:21:43
l'orologio,Qual è la lancetta che corre più veloce?,quella dei secondi,quella dei secondi,True,2025-10-02 15:22:45
l'orologio,Cosa ha fatto Filippo a scuola?,ha spiegato l’orologio ai compagni,ha raccontato una storia,False,2025-10-02 15:23:03
l'orologio,Cosa hanno fatto i compagni quando Filippo ha spiegato l’orologio?,lo hanno applaudito,lo hanno applaudito,True,2025-10-02 15:24:21
l'orologio,A che ora torna il papà?,alle 7 di sera,alle 7 di sera,True,2025-10-02 15:24:42
l'orologio,Dove guardava Filippo per capire l’ora?,sull’orologio a muro,sull’orologio a muro,True,2025-10-02 15:24:52
l'orologio,Come si sentiva Filippo quella sera?,felice,triste,False,2025-10-02 15:25:09
l'orologio,A chi voleva raccontare tutto Filippo?,al papà,alla mamma,False,2025-10-02 15:25:57
dino resta a casa,Che giorno è nella storia?,sabato,sabato,True,2025-10-03 12:35:59
dino resta a casa,Cosa deve fare la mamma di Viola?,andare a lavorare,andare a lavorare,True,2025-10-03 12:36:10
dino resta a casa,Dove porta la mamma Viola?,dalla nonna,dalla nonna,True,2025-10-03 12:36:33
dino resta a casa,Cosa chiede Viola alla mamma prima di alzarsi?,un grattino,un biscotto,False,2025-10-03 12:36:42
dino resta a casa,Cosa fa Viola prima di uscire?,fa colazione e si lava i denti,fa colazione e si lava i denti,True,2025-10-03 12:37:07
dino resta a casa,Dove controlla Viola se ha preso tutto?,nello zainetto,nello zainetto,True,2025-10-03 12:37:29
dino resta a casa,Chi è Joe?,il pinguino di peluche di viola,il pinguino di peluche di viola,True,2025-10-03 12:37:40
dino resta a casa,Cosa scopre Viola?,di aver dimenticato il dino a letto,di aver dimenticato il dino a letto,True,2025-10-03 12:38:46
dino resta a casa,Chi è Dino?,il dinosauro peluche,il cagnolino di viola,False,2025-10-03 12:39:09
dino resta a casa,Cosa pensa Viola alla fine?,che va tutto bene,che dino a casa si annoierà,False,2025-10-03 12:39:32
un fantasma a pallini,Come si chiama il fantasma?,macchia,macchia,True,2025-10-06 14:19:01
un fantasma a pallini,Cosa fa il fantasma ogni notte?,va a spasso per il buio,va a spasso per il buio,True,2025-10-06 14:19:07
un fantasma a pallini,Dove si macchia di pomodoro?,in pizzeria,a scuola,False,2025-10-06 14:19:40
un fantasma a pallini,Con cosa si macchia alla cioccolateria?,cioccolato,cioccolato,True,2025-10-06 14:19:49
un fantasma a pallini,Con cosa si macchia nel prato?,di erba,di erba,True,2025-10-06 14:19:57
un fantasma a pallini,Cosa deve fare ogni mattina Macchia?,"lavare, stendere e stirare il lenzuolo","lavare, stendere e stirare il lenzuolo",True,2025-10-06 14:20:07
un fantasma a pallini,Perché Macchia compra un lenzuolo a pallini?,perché le macchie non si vedono,perché le macchie non si vedono,True,2025-10-06 14:20:22
un fantasma a pallini,Dove compra il nuovo lenzuolo?,in un negozio per fantasmi,in un negozio per fantasmi,True,2025-10-06 14:20:36
un fantasma a pallini,Come si sente Macchia con il lenzuolo a pallini?,felice e contento,infelice,False,2025-10-06 14:20:48
un fantasma a pallini,Cosa fa Macchia alla fine della storia?,continua a passeggiare tranquillo,si nasconde,False,2025-10-06 14:20:57
dino resta a casa,Che giorno è nella storia?,sabato,sabato,True,2025-10-09 14:55:28
dino resta a casa,Cosa deve fare la mamma di Viola?,andare a lavorare,andare a lavorare,True,2025-10-09 14:55:44
dino resta a casa,Dove porta la mamma Viola?,dalla nonna,dalla nonna,True,2025-10-09 14:56:03
dino resta a casa,Cosa chiede Viola alla mamma prima di alzarsi?,un grattino,un biscotto,False,2025-10-09 14:56:19
dino resta a casa,Cosa chiede Viola alla mamma prima di alzarsi?,di vestirla,un biscotto,False,2025-10-09 14:56:19
dino resta a casa,Cosa fa Viola prima di uscire?,fa colazione e si lava i denti,fa colazione e si lava i denti,True,2025-10-09 14:56:34
dino resta a casa,Dove controlla Viola se ha preso tutto?,nello zainetto,nello zainetto,True,2025-10-09 14:56:43
dino resta a casa,Chi è Joe?,il pinguino di peluche di viola,il pinguino di peluche di viola,True,2025-10-09 14:56:54
dino resta a casa,Cosa scopre Viola?,di aver dimenticato il dino a letto,di aver dimenticato il dino a letto,True,2025-10-09 14:57:03
dino resta a casa,Chi è Dino?,il dinosauro peluche,il cagnolino di viola,False,2025-10-09 14:57:12
dino resta a casa,Cosa pensa Viola alla fine?,che dino a casa si annoierà,che dino a casa si annoierà,True,2025-10-09 14:57:32
un libro divertente,Chi sono le protagoniste?,giulia e paola,giulia e paola,True,2025-10-09 15:05:55
un libro divertente,Cosa fa Giulia un lunedì sera?,telefona a paola,telefona a paola,True,2025-10-09 15:06:29
un libro divertente,Cosa racconta Giulia a Paola?,di un nuovo libro,di un nuovo libro,True,2025-10-09 15:06:55
un libro divertente,Come si chiama il libro che sta leggendo Giulia?,la storia di magodan,la storia di magodan,True,2025-10-09 15:08:50
un libro divertente,Com’è la copertina del libro?,rossa,rossa,True,2025-10-09 15:09:05
un libro divertente,Dove si trova il libro in biblioteca?,sullo scaffale,sullo scaffale,True,2025-10-09 15:09:41
un libro divertente,Quanti capitoli ha già letto Giulia?,tre,tre,True,2025-10-09 15:10:29
un libro divertente,Cosa decide Paola di fare?,leggere il libro anche lei,leggere il libro anche lei,True,2025-10-09 15:12:23
un libro divertente,Come termina la telefonata?,raccontandosi barzellette,cambiando discorso,False,2025-10-09 15:12:35
un libro divertente,Cosa succede mentre legge?,le viene da ridere,le viene da ridere,True,2025-10-09 15:13:52
zanzare,Dove si trova Oirartnoc?,è il paese al contrario,è il paese al contrario,True,2025-10-10 08:15:02
zanzare,Come sono le zanzare a Oirartnoc?,vegetariane,vegetariane,True,2025-10-10 08:15:45
zanzare,Cosa non fanno mai le zanzare lì?,mordono i bambini,mordono i bambini,True,2025-10-10 08:16:24
zanzare,Cosa mangiano le zanzare?,foglioline di basilico e menta,foglioline di basilico e menta,True,2025-10-10 08:16:41
zanzare,Di cosa sono golose?,dell’erbetta dei prati,dell’erbetta dei prati,True,2025-10-10 08:18:24
zanzare,Come sono le zanzare descritte nel testo?,grasse e felici,magre e affamate,False,2025-10-10 08:18:38
zanzare,Com’era l’estate in quel paese?,calda e zanzarosa,calda e zanzarosa,True,2025-10-10 08:20:07
zanzare,Cosa facevano le zanzare verso sera?,calavano in picchiata sull’erba,calavano in picchiata sull’erba,True,2025-10-10 08:23:26
zanzare,Cosa indossavano le zanzare quando si avvicinavano all’erba?,il bavagliolo,il bavagliolo,True,2025-10-10 08:23:42
zanzare,Cosa pensavano i bambini di quel posto?,era bellissimo perché nessuno li pungeva,avevano paura delle zanzare,False,2025-10-10 08:24:18
un libro divertente,Chi sono le protagoniste?,giulia e paola,giulia e paola,True,2025-10-10 08:37:26
un libro divertente,Cosa fa Giulia un lunedì sera?,telefona a paola,telefona a paola,True,2025-10-10 08:37:36
un libro divertente,Cosa racconta Giulia a Paola?,di un nuovo libro,di un nuovo libro,True,2025-10-10 08:37:44
un libro divertente,Come si chiama il libro che sta leggendo Giulia?,la storia di magodan,la storia di magodan,True,2025-10-10 08:37:52
un libro divertente,Com’è la copertina del libro?,rossa,rossa,True,2025-10-10 08:38:02
un libro divertente,Dove si trova il libro in biblioteca?,sullo scaffale,sullo scaffale,True,2025-10-10 08:38:08
un libro divertente,Quanti capitoli ha già letto Giulia?,tre,tre,True,2025-10-10 08:38:58
un libro divertente,Cosa succede mentre legge?,le viene da ridere,le viene da ridere,True,2025-10-10 08:39:06
un libro divertente,Cosa decide Paola di fare?,leggere il libro anche lei,leggere il libro anche lei,True,2025-10-10 08:39:14
un libro divertente,Come termina la telefonata?,cambiando discorso,cambiando discorso,True,2025-10-10 08:39:25
l'orologio,Cosa faceva la mamma mentre Filippo guardava l’orologio?,mescolava il risotto,mescolava il risotto,True,2025-10-13 14:31:34
l'orologio,A chi piace guardare l’orologio?,a filippo,al papà,False,2025-10-13 14:31:45
l'orologio,Cosa gli aveva spiegato la mamma?,come funziona il tempo e le lancette,come funziona il tempo e le lancette,True,2025-10-13 14:31:54
l'orologio,Qual è la lancetta che corre più veloce?,quella dei secondi,quella dei secondi,True,2025-10-13 14:32:05
l'orologio,Cosa ha fatto Filippo a scuola?,ha spiegato l’orologio ai compagni,ha raccontato una storia,False,2025-10-13 14:32:13
l'orologio,Cosa hanno fatto i compagni quando Filippo ha spiegato l’orologio?,lo hanno applaudito,lo hanno applaudito,True,2025-10-13 14:32:22
l'orologio,A che ora torna il papà?,alle 7 di sera,alle 7 di sera,True,2025-10-13 14:32:33
l'orologio,Dove guardava Filippo per capire l’ora?,sull’orologio a muro,sull’orologio a muro,True,2025-10-13 14:32:41
l'orologio,Come si sentiva Filippo quella sera?,felice,triste,False,2025-10-13 14:32:53
l'orologio,A chi voleva raccontare tutto Filippo?,al papà,alla mamma,False,2025-10-13 14:36:40
troppo bianchi,Chi spiava il topolino nella neve?,una lepre,una lepre,True,2025-10-16 15:09:14
troppo bianchi,Chi arriva correndo e salta sulla schiena dell’ermellino?,una lepre bianca,una lepre bianca,True,2025-10-16 15:09:53
troppo bianchi,Come reagisce l’ermellino?,morde la lepre,morde la lepre,True,2025-10-16 15:10:11
troppo bianchi,Dove finisce la discussione?,in tribunale,in tribunale,True,2025-10-16 15:10:19
troppo bianchi,Chi fa il giudice?,un orso,un orso,True,2025-10-16 15:10:57
troppo bianchi,Cosa decide l’orso?,di punire la lepre,che nessuno ha colpa,False,2025-10-16 15:12:10
troppo bianchi,Cosa fa l’orso alla fine?,li butta fuori dal tribunale,li butta fuori dal tribunale,True,2025-10-16 15:13:12
troppo bianchi,Perché la lepre ora ha le orecchie nere?,per colpa delle zampe sporche dell’orso,per colpa delle zampe sporche dell’orso,True,2025-10-16 15:13:42
troppo bianchi,Perché l’ermellino ha un ciuffo nero sulla coda?,perché così si riconoscono meglio nella neve,perché così si riconoscono meglio nella neve,True,2025-10-16 15:13:55
troppo bianchi,Perché l’ermellino si è confuso?,erano entrambi troppo bianchi nella neve,erano entrambi troppo bianchi nella neve,True,2025-10-16 15:15:19
troppo bianchi,Perché l’ermellino si è confuso?,la lepre era troppo veloce,erano entrambi troppo bianchi nella neve,False,2025-10-16 15:15:19
