Story_Title,Question,User_Answer,Correct_Answer,Is_Correct,Date
la festa di halloween,Cosa ama fare Rico?,mangiare dolci e fare scherzi,giocare a calcio con gli amici,False,2025-10-02 16:54:35
la festa di halloween,Come si veste Rico?,da diavolo,da diavolo,True,2025-10-02 16:54:47
la festa di halloween,Cosa ha con sé per gli scherzi?,carta igienica e pistole ad acqua,carta igienica e pistole ad acqua,True,2025-10-02 16:54:49
la festa di halloween,Chi lo chiama?,il fratello,il papà,False,2025-10-02 16:54:55
la festa di halloween,Come è vestito Pietro?,da coniglio rosa a pois,da coniglio rosa a pois,True,2025-10-02 16:55:03
la festa di halloween,Cosa pensa Rico del costume di Pietro?,che è stupido,che è stupido,True,2025-10-02 16:55:10
la festa di halloween,Come si sente Rico all’idea di uscire con Pietro?,vergognato,felice,False,2025-10-02 16:55:17
la festa di halloween,Cosa teme Rico?,di essere deriso,di perdere dolci,False,2025-10-02 16:55:31
la festa di halloween,Cosa deve fare Rico?,trovare una soluzione,trovare una soluzione,True,2025-10-02 16:55:47
la festa di halloween,Chi è il protagonista?,rico,pietro,False,2025-10-02 17:23:24
la festa di halloween,Cosa ama fare Rico?,mangiare dolci e fare scherzi,giocare a calcio con gli amici,False,2025-10-02 17:23:31
la festa di halloween,Come si veste Rico?,da diavolo,da diavolo,True,2025-10-02 17:23:39
la festa di halloween,Cosa ha con sé per gli scherzi?,carta igienica e pistole ad acqua,carta igienica e pistole ad acqua,True,2025-10-02 17:23:46
la festa di halloween,Chi lo chiama?,il fratello,il papà,False,2025-10-02 17:23:57
la festa di halloween,Come è vestito Pietro?,da angioletto,da coniglio rosa a pois,False,2025-10-02 17:24:08
la festa di halloween,Cosa pensa Rico del costume di Pietro?,che è stupido,che è stupido,True,2025-10-02 17:24:21
la festa di halloween,Come si sente Rico all’idea di uscire con Pietro?,vergognato,felice,False,2025-10-02 17:24:28
la festa di halloween,Cosa teme Rico?,di essere deriso,di perdere dolci,False,2025-10-02 17:24:46
la festa di halloween,Cosa teme Rico?,di essere deriso,di perdere dolci,False,2025-10-02 17:24:46
la festa di halloween,Cosa deve fare Rico?,trovare una soluzione,trovare una soluzione,True,2025-10-02 17:26:02
la festa di halloween,Come è vestito Pietro?,da coniglio rosa a pois,da coniglio rosa a pois,True,2025-10-02 17:26:43
il gigante e l'ondina,Chi è l’ondina?,una fata delle acque,una fata delle acque,True,2025-10-03 15:27:27
il gigante e l'ondina,Cosa faceva all’alba e al tramonto?,usciva dall’acqua per cantare,usciva dall’acqua per cantare,True,2025-10-03 15:27:34
il gigante e l'ondina,Cosa succede quando l’ondina non si fa più vedere?,il gigante spinge le acque del mare,il gigante spinge le acque del mare,True,2025-10-03 15:27:45
il gigante e l'ondina,Quante volte al giorno il gigante crea le onde?,tre volte,due volte,False,2025-10-03 15:27:54
il gigante e l'ondina,Quanto tempo riposa il gigante?,sei ore,sei ore,True,2025-10-03 15:28:03
il gigante e l'ondina,Cosa copriva il corpo del gigante?,alghe e gabbiani,alghe e gabbiani,True,2025-10-03 15:28:09
il gigante e l'ondina,Come erano le acque quando il gigante riposava?,tranquille,tranquille,True,2025-10-03 15:28:16
il gigante e l'ondina,Perché le acque salgono e scendono ancora oggi?,per la forza del vento,per il movimento del gigante,False,2025-10-03 15:28:23
il gigante e l'ondina,Dove si svolge la storia?,sulla sponda del mare,sulla sonda del mare,False,2025-10-03 15:28:32
il gigante e l'ondina,Chi ha scritto questa storia?,gianni rodari,saro de la iglesia,False,2025-10-03 15:28:39
il gigante e l'ondina,Quante volte al giorno il gigante crea le onde?,due volte,due volte,True,2025-10-03 15:30:09
il gigante e l'ondina,Perché le acque salgono e scendono ancora oggi?,per il movimento del gigante,per il movimento del gigante,True,2025-10-03 15:30:59
incontro con il mammut,Come si chiama la bambina protagonista?,petra,petra,True,2025-10-06 15:00:26
incontro con il mammut,In quale epoca vive la bambina?,nell’età della pietra,nell’età della pietra,True,2025-10-06 15:00:36
incontro con il mammut,Dove va Petra a prendere l’acqua?,alla sorgente,alla sorgente,True,2025-10-06 15:00:44
incontro con il mammut,Cosa sente Petra nel bosco?,dei passi tra i cespugli,dei passi tra i cespugli,True,2025-10-06 15:00:50
incontro con il mammut,Dove si nasconde Petra?,su un albero,su un albero,True,2025-10-06 15:00:59
incontro con il mammut,Come chiama Petra il mammut?,barrù,barrù,True,2025-10-06 15:01:31
incontro con il mammut,Cosa fa Petra per fargli amicizia?,gli offre una mela,gli offre una mela,True,2025-10-06 15:01:41
incontro con il mammut,Come reagisce il mammut?,scappa via,abbraccia petra,False,2025-10-06 15:01:51
incontro con il mammut,Come si sentono alla fine?,felici e amici,felici e amici,True,2025-10-06 15:04:28
la figlia dell'aria e dell'aquila,Chi è Luonnotar?,la figlia dell’aria,la figlia dell’aria,True,2025-10-09 16:46:46
la figlia dell'aria e dell'aquila,Dove si trova Luonnotar all’inizio?,sulla terra,sul mare,False,2025-10-09 16:46:53
la figlia dell'aria e dell'aquila,Cosa fa mentre il mare la culla?,dorme,mangia,False,2025-10-09 16:47:03
la figlia dell'aria e dell'aquila,Chi arriva nel cielo?,un’aquila,un’aquila,True,2025-10-09 16:47:09
la figlia dell'aria e dell'aquila,Dove fa il nido l’aquila?,sul ginocchio della dea,sul ginocchio della dea,True,2025-10-09 16:47:15
la figlia dell'aria e dell'aquila,Quante uova depone l’aquila?,sei d’oro e uno di ferro,sei d’oro e uno di ferro,True,2025-10-09 16:47:23
la figlia dell'aria e dell'aquila,Cosa succede al quarto giorno?,le uova si rompono per il calore,le uova si rompono per il calore,True,2025-10-09 16:47:33
la figlia dell'aria e dell'aquila,Cosa forma il guscio delle uova d’oro?,il cielo e la terra,la terra e il mare,False,2025-10-09 16:47:43
la figlia dell'aria e dell'aquila,Cosa diventano i tuorli rossi?,"il sole, la luna e le stelle","il sole, la luna e le stelle",True,2025-10-09 16:47:56
la figlia dell'aria e dell'aquila,Cosa diventano i tuorli rossi?,la luna e le stelle,"il sole, la luna e le stelle",False,2025-10-09 16:47:56
la figlia dell'aria e dell'aquila,Cosa rappresenta questa storia?,la nascita di un uccello,la nascita del mondo,False,2025-10-09 16:48:20
la figlia dell'aria e dell'aquila,Cosa rappresenta questa storia?,la nascita del mondo,la nascita del mondo,True,2025-10-09 16:49:23
la figlia dell'aria e dell'aquila,Cosa diventano i tuorli rossi?,i pianeti,"il sole, la luna e le stelle",False,2025-10-09 16:49:56
la gallina e lo sciacallo,Chi incontra la gallina?,uno sciacallo,uno sciacallo,True,2025-10-09 16:56:03
la gallina e lo sciacallo,Cosa fa la gallina quando vede lo sciacallo?,sale su un albero,corre via,False,2025-10-09 16:56:12
la gallina e lo sciacallo,Cosa dice lo sciacallo?,che gli animali hanno fatto pace,che gli animali hanno fatto pace,True,2025-10-09 16:56:22
la gallina e lo sciacallo,La gallina crede allo sciacallo?,"no, è prudente",corre giù,False,2025-10-09 16:56:32
la gallina e lo sciacallo,Cosa vede la gallina da sopra l’albero?,un branco di cani,un branco di cani,True,2025-10-09 16:56:42
la gallina e lo sciacallo,Cosa fa lo sciacallo appena sente dei cani?,si nasconde,corre via,False,2025-10-09 16:56:53
la gallina e lo sciacallo,Cosa gli grida la gallina?,perché scappi?,perché scappi?,True,2025-10-09 16:57:05
la gallina e lo sciacallo,Cosa risponde lo sciacallo?,che i cani non sanno ancora la notizia,che i cani non sanno ancora la notizia,True,2025-10-09 16:57:10
la gallina e lo sciacallo,Qual è la morale della favola?,essere coraggiosi,essere forti,False,2025-10-09 16:57:20
la gallina e lo sciacallo,Qual è la morale della favola?,essere prudenti,essere forti,False,2025-10-09 16:57:20
la gallina e lo sciacallo,Da dove viene questa favola?,tagikistan,tagikistan,True,2025-10-09 16:57:32
incontro con il mammut,Come si chiama la bambina protagonista?,petra,petra,True,2025-10-13 17:40:24
incontro con il mammut,In quale epoca vive la bambina?,nell’età della pietra,nell’età della pietra,True,2025-10-13 17:40:39
incontro con il mammut,Dove va Petra a prendere l’acqua?,alla sorgente,alla sorgente,True,2025-10-13 17:40:57
incontro con il mammut,Cosa sente Petra nel bosco?,dei passi tra i cespugli,dei passi tra i cespugli,True,2025-10-13 17:41:06
incontro con il mammut,Dove si nasconde Petra?,su un albero,su un albero,True,2025-10-13 17:42:42
incontro con il mammut,Chi sbuca tra le foglie?,un piccolo mammut,un piccolo mammut,True,2025-10-13 17:43:03
incontro con il mammut,Come chiama Petra il mammut?,barrù,barrù,True,2025-10-13 17:43:36
incontro con il mammut,Cosa fa Petra per fargli amicizia?,gli offre una mela,gli offre una mela,True,2025-10-13 17:44:16
incontro con il mammut,Come reagisce il mammut?,scappa via,abbraccia petra,False,2025-10-13 17:44:26
incontro con il mammut,Come si sentono alla fine?,felici e amici,felici e amici,True,2025-10-13 17:44:38
due grandi amici,Chi sono i protagonisti della storia?,max e mix,max e mix,True,2025-10-13 18:22:06
due grandi amici,Cosa fa Mix appena piccolino?,si arrampica su un albero,si arrampica su un albero,True,2025-10-13 18:22:16
due grandi amici,Chi cerca di salvare Mix?,max,max,True,2025-10-13 18:22:25
due grandi amici,Cosa succede a Max sull'albero?,ha le vertigini,ha le vertigini,True,2025-10-13 18:22:34
due grandi amici,Cosa succede a Max sull'albero?,ha le vertigini,ha le vertigini,True,2025-10-13 18:22:34
due grandi amici,Chi chiama i pompieri?,un vicino di casa,un vicino di casa,True,2025-10-13 18:22:49
due grandi amici,Cosa porta il camion dei pompieri?,una scala telescopica,una scala telescopica,True,2025-10-13 18:22:55
due grandi amici,Cosa dice Max a Mix?,di non arrampicarsi più sugli alberi alti,di non arrampicarsi più sugli alberi alti,True,2025-10-13 18:23:02
due grandi amici,Perché Max lo dice?,perché ha paura,perché è un bravo amico,False,2025-10-13 18:23:14
due grandi amici,Come tornano a casa?,sporchi di polline di ippocastano,sporchi di polline di ippocastano,True,2025-10-13 18:23:30
due grandi amici,Cosa imparano i due amici?,che l’amicizia significa aiutarsi,a non uscire più,False,2025-10-13 18:23:41
due grandi amici,Perché Max lo dice?,perché è un bravo amico,perché è un bravo amico,True,2025-10-13 18:25:02
